2019-01-01 05:35:40.000	125.083	10.5385	  -0.5651   0.1829  -0.8045
2019-01-01 05:35:50.000	125.702	10.5386	  -0.5737   0.1829  -0.7984
2019-01-01 05:36:00.000	126.32	10.5387	  -0.5823   0.1829  -0.7921
2019-01-01 05:36:10.000	126.939	10.5388	  -0.5908   0.1829  -0.7858
2019-01-01 05:36:20.000	127.558	10.5389	  -0.5993   0.1829  -0.7794
2019-01-01 05:36:30.000	128.176	10.5389	  -0.6077   0.1829  -0.7729
2019-01-01 05:36:40.000	128.795	10.539	  -0.6160   0.1829  -0.7662
2019-01-01 05:36:50.000	129.414	10.5391	  -0.6242   0.1829  -0.7595
2019-01-01 05:37:00.000	130.033	10.5392	  -0.6324   0.1829  -0.7528
2019-01-01 05:37:10.000	130.651	10.5392	  -0.6405   0.1829  -0.7459
2019-01-01 05:37:20.000	131.27	10.5393	  -0.6485   0.1829  -0.7389
2019-01-01 05:37:30.000	131.889	10.5394	  -0.6564   0.1829  -0.7319
2019-01-01 05:37:40.000	132.508	10.5394	  -0.6643   0.1829  -0.7247
2019-01-01 05:37:50.000	133.127	10.5395	  -0.6721   0.1829  -0.7175
2019-01-01 05:38:00.000	133.746	10.5396	  -0.6798   0.1829  -0.7102
2019-01-01 05:38:10.000	134.365	10.5396	  -0.6874   0.1829  -0.7028
2019-01-01 05:38:20.000	134.985	10.5397	  -0.6950   0.1829  -0.6954
2019-01-01 05:38:30.000	135.604	10.5397	  -0.7025   0.1829  -0.6878
2019-01-01 05:38:40.000	136.223	10.5398	  -0.7099   0.1829  -0.6802
2019-01-01 05:38:50.000	136.843	10.5398	  -0.7172   0.1829  -0.6725
2019-01-01 05:39:00.000	137.462	10.5399	  -0.7244   0.1829  -0.6647
2019-01-01 05:39:10.000	138.081	10.5399	  -0.7315   0.1829  -0.6568
2019-01-01 05:39:20.000	138.701	10.54	  -0.7386   0.1829  -0.6489
2019-01-01 05:39:30.000	139.32	10.54	  -0.7456   0.1829  -0.6408
2019-01-01 05:39:40.000	139.94	10.54	  -0.7525   0.1829  -0.6327
2019-01-01 05:39:50.000	140.56	10.5401	  -0.7593   0.1829  -0.6246
2019-01-01 05:40:00.000	141.179	10.5401	  -0.7660   0.1829  -0.6163
2019-01-01 05:40:10.000	141.799	10.5401	  -0.7726   0.1829  -0.6080
2019-01-01 05:40:20.000	142.419	10.5401	  -0.7791   0.1829  -0.5996
2019-01-01 05:40:30.000	143.039	10.5401	  -0.7856   0.1829  -0.5911
2019-01-01 05:40:40.000	143.659	10.5402	  -0.7919   0.1829  -0.5826
2019-01-01 05:40:50.000	144.279	10.5402	  -0.7982   0.1829  -0.5740
