3277    51544.00
52013.00   0.120978  0.482259   0.0129453
52014.00   0.123633  0.481361   0.0126423
52015.00   0.126505  0.480443   0.0123063
52016.00   0.129560  0.479483   0.0118455
52017.00   0.132742  0.478802   0.0112240
52018.00   0.136388  0.478275   0.0104321
52019.00   0.139384  0.477804   0.0095260
52020.00   0.142306  0.477141   0.0085534
52021.00   0.144929  0.476341   0.0075491
52022.00   0.147324  0.475628   0.0065745
52023.00   0.149317  0.474904   0.0056680
52024.00   0.150998  0.473911   0.0048411
52025.00   0.153455  0.472601   0.0040761
52026.00   0.155773  0.471250   0.0033993
52027.00   0.157790  0.469794   0.0028162
52028.00   0.159587  0.468209   0.0022399
52029.00   0.161428  0.466467   0.0015704
52030.00   0.163340  0.464528   0.0007249
52031.00   0.164934  0.462746  -0.0003289
52032.00   0.167261  0.461507  -0.0015964
52033.00   0.169435  0.460303  -0.0030382
52034.00   0.171715  0.458728  -0.0045963
52035.00   0.173618  0.456764  -0.0061361
52036.00   0.175754  0.454641  -0.0075399
52037.00   0.178345  0.452499  -0.0087434
52038.00   0.181136  0.450279  -0.0097399
52039.00   0.183883  0.448028  -0.0105349
52040.00   0.186542  0.445937  -0.0111794
52041.00   0.189146  0.444258  -0.0117526
52042.00   0.191383  0.442747  -0.0123277
52043.00   0.193294  0.440973  -0.0129635
52044.00   0.194781  0.438819  -0.0137073
52045.00   0.196869  0.436545  -0.0145725
52046.00   0.198596  0.433750  -0.0155405
52047.00   0.200777  0.430948  -0.0166037
52048.00   0.203145  0.428115  -0.0177300
52049.00   0.205158  0.425388  -0.0188656
52050.00   0.206939  0.422781  -0.0199446
52051.00   0.208730  0.420349  -0.0209055
52052.00   0.210410  0.418213  -0.0216812
52053.00   0.212023  0.415836  -0.0222399
52054.00   0.213240  0.413312  -0.0226062
52055.00   0.214663  0.410571  -0.0228267
52056.00   0.215926  0.407596  -0.0230060
52057.00   0.217310  0.404680  -0.0232494
52058.00   0.219003  0.401975  -0.0236207
52059.00   0.220907  0.399377  -0.0241348
52060.00   0.222828  0.396827  -0.0247513
52061.00   0.224446  0.394248  -0.0254005
52062.00   0.225840  0.391525  -0.0260205
52063.00   0.227192  0.388672  -0.0265214
52064.00   0.228739  0.385730  -0.0268315
52065.00   0.230289  0.382685  -0.0269152
52066.00   0.232378  0.380175  -0.0267620
52067.00   0.234478  0.377493  -0.0264048
52068.00   0.236411  0.374983  -0.0259317
52069.00   0.237984  0.372659  -0.0254363
52070.00   0.239133  0.370237  -0.0250037
52071.00   0.240106  0.367608  -0.0246923
52072.00   0.241059  0.364886  -0.0245273
52073.00   0.241846  0.361892  -0.0245026
52074.00   0.243189  0.358583  -0.0245885
52075.00   0.244793  0.355466  -0.0247179
52076.00   0.246250  0.352528  -0.0248874
52077.00   0.247350  0.349668  -0.0250887
52078.00   0.248173  0.346714  -0.0252799
52079.00   0.248423  0.343763  -0.0254124
52080.00   0.248306  0.340950  -0.0254350
52081.00   0.248193  0.338022  -0.0253349
52082.00   0.248406  0.335072  -0.0251812
52083.00   0.248646  0.332052  -0.0250131
52084.00   0.248915  0.328999  -0.0249000
52085.00   0.249498  0.325916  -0.0249232
52086.00   0.250289  0.322805  -0.0251600
52087.00   0.251247  0.319960  -0.0256248
52088.00   0.251995  0.317236  -0.0262374
52089.00   0.252344  0.314158  -0.0268403
52090.00   0.252976  0.310939  -0.0273334
52091.00   0.253715  0.307799  -0.0276657
52092.00   0.253948  0.304618  -0.0278097
52093.00   0.253736  0.301369  -0.0277753
52094.00   0.254198  0.298412  -0.0275946
52095.00   0.254215  0.295692  -0.0273243
52096.00   0.253894  0.292985  -0.0270197
52097.00   0.253507  0.290264  -0.0267201
52098.00   0.252691  0.287480  -0.0264905
52099.00   0.251796  0.284374  -0.0263588
52100.00   0.251669  0.281017  -0.0262986
52101.00   0.251927  0.277844  -0.0262966
52102.00   0.251490  0.274877  -0.0263449
